age,games,games_started,minutes_played,field_goals_per_game,field_goal_attempts_per_game,field_goal_percentage,3-point_field_goals_per_game,3-point_field_goal_attempted_per_game,3-point_goal_percentage,2-point_field_goals_per_game,2-point_field_goals_attempted_per_game,2-point_field_goal_percentage,free_throws_per_game,free_throw_attempts_per_game,free_throw_percentage,offensive_rebounds_per_game,defensive_rebounds_per_game,total_rebounds_per_game,assists_per_game,steals_per_game,blocks_per_game,turnovers_per_game,personal_fouls_per_game,points_per_game,3_point_attempt_rate,assist_percentage,block_percentage,defensive_box_plus_minux,defensive_rebound_percentage,defensive_win_shares,free_throw_attempt_rate,offensive_box_plus_minux,offensive_rebound_percentage,offensive_win_shares,player_efficiency_rating,steal_percentage,turnover_percentage,total_rebound_percentage,true_shooting_percentage,usage_percentage,value_over_replacement_player,win_shares_per_48_minutes,position_C,position_PF,position_PG,position_SF,position_SG,games_start_percentage,rating
24,27,2,21.6,3.3,8,0.415,0.9,2.8,0.32,2.4,5.3,0.465,1.6,2,0.792,0.5,2.3,2.7,2.5,0.4,0.1,1.6,1.7,9.1,0.346,19.4,0.3,-1.6,12,0.5,0.244,-1.4,2.7,0,12,1.1,15.5,7.5,0.512,23.1,-0.2,0.041,0,0,0,0,1,0.074074074,76
22,78,16,17.3,1.8,4.7,0.384,0.8,2.5,0.328,1,2.2,0.446,0.6,0.9,0.644,0.4,1.9,2.4,1.2,0.8,0.2,0.6,1.6,5,0.523,10,1,0.4,12.3,1.3,0.199,-0.9,2.9,0.2,10.2,2.4,10.9,7.7,0.491,15.1,0.5,0.055,0,0,0,1,0,0.205128205,66
25,80,9,25.1,3.9,8.4,0.468,0,0.1,0,3.9,8.3,0.472,0.8,1.3,0.65,1.8,3.3,5.1,0.8,1.1,0.5,0.7,1.9,8.7,0.009,5.7,1.5,1.1,15.6,2.4,0.154,-2.1,7.8,1.1,13.3,2.2,7.3,11.6,0.485,17.2,0.5,0.084,0,1,0,0,0,0.1125,64
21,8,0,3.3,0.8,1.8,0.429,0.3,0.4,0.667,0.5,1.4,0.364,0.3,0.3,1,0.1,0.3,0.4,0.1,0.1,0,0.3,0.4,2,0.214,6.8,0,-4.5,8.4,0,0.143,-1.8,4.4,0,14.8,2,11.8,6.4,0.538,29.6,0,0.033,0,0,0,0,1,0,67
24,78,78,38.2,8,17.8,0.451,3.5,7.7,0.453,4.5,10.1,0.449,3.4,3.7,0.9,0.8,3.3,4,6.9,1.6,0.2,3.1,2.5,22.9,0.432,31.1,0.3,-0.9,9.1,2.8,0.21,6.3,2.3,8.4,21.3,2.1,13.7,5.8,0.589,26.4,5.6,0.18,0,0,1,0,0,1,88
31,47,23,16.3,2.9,5.4,0.542,0,0,1,2.9,5.4,0.54,0.8,1.2,0.691,2.2,3.6,5.9,0.4,0.4,1.1,1.1,1.9,6.7,0.004,4.5,5.1,1,24.9,1.2,0.217,-2.3,14.2,0.9,18.6,1.1,15.5,19.4,0.565,18.7,0.1,0.137,1,0,0,0,0,0.489361702,74
32,59,33,18.4,2.2,5.9,0.376,0.3,1.2,0.278,1.9,4.7,0.401,0.7,0.9,0.741,0.8,1.7,2.5,1.1,0.9,0.2,0.8,1.3,5.5,0.205,9,0.7,0.1,10.5,1.1,0.154,-3.4,4.6,-0.6,9.2,2.4,10.7,7.4,0.432,16.9,-0.4,0.023,0,0,0,1,0,0.559322034,68
19,64,60,28.8,5.5,10.6,0.516,0,0.1,0,5.5,10.5,0.521,2.6,3.5,0.751,2.6,5.6,8.2,1,1.2,1.8,1.4,2.5,13.5,0.009,6.1,5.1,1.9,23.5,2.4,0.333,0.5,10.5,3.7,21.7,2.2,10.3,16.8,0.559,21.8,2,0.159,0,1,0,0,0,0.9375,79
23,36,4,15.1,2.1,4,0.517,0,0,0,2.1,4,0.517,1,1.8,0.569,1.6,2.9,4.4,0.2,0.4,1.3,0.5,2.2,5.1,0,2.4,7.1,2.9,22.8,1.2,0.455,-2.5,12.1,0.8,17.2,1.3,9.5,17.4,0.539,16.1,0.3,0.183,0,1,0,0,0,0.111111111,72
27,34,33,31.3,6.3,14.1,0.448,0,0.1,0,6.3,14,0.45,2.5,3.4,0.718,1.6,5.6,7.2,2.1,0.9,0.6,1.9,2.6,15.1,0.004,11.3,1.5,-0.2,20.3,0.9,0.245,-2.8,5.8,-0.1,15,1.6,10.8,13.1,0.483,25.4,-0.3,0.035,0,1,0,0,0,0.970588235,75
24,31,0,10.6,1.5,3.6,0.423,0.6,1.9,0.345,0.9,1.7,0.509,0.4,0.5,0.688,0.2,1.7,1.9,0.7,0.3,0.5,0.5,1.3,4,0.523,10.6,3.5,1.4,19.8,0.6,0.144,-1.1,2.1,0.2,13.3,1.5,11.9,10.8,0.529,18.8,0.2,0.127,0,0,0,1,0,0,64
30,67,5,25.2,3.7,9.3,0.405,2.4,6.3,0.375,1.4,3,0.467,0.7,0.8,0.857,0.3,3,3.3,2,1,0.1,1.1,1.7,10.6,0.679,12.5,0.4,-0.6,13.4,1.5,0.09,1.7,1.2,2,13.3,2,10,7.4,0.549,18.6,1.3,0.101,0,0,0,1,0,0.074626866,69
27,75,75,38.7,6.2,14.6,0.426,1,3.1,0.322,5.2,11.5,0.455,3.1,3.8,0.816,2.2,4.2,6.3,3,1.1,0.4,1.9,1.4,16.5,0.213,13.2,0.8,0.4,12.6,3.3,0.258,0.6,6.3,3,15.1,1.5,10.6,9.4,0.508,21.5,2.2,0.105,0,0,0,1,0,1,79
23,82,82,36.7,6.7,15,0.445,0.4,1.5,0.283,6.3,13.5,0.463,4.3,5.2,0.831,0.6,3.3,3.9,2.5,0.9,0.3,1.8,2.1,18.1,0.097,12,0.6,-1.4,10.9,1.6,0.347,-0.5,1.9,3.1,14.7,1.3,9.6,6.3,0.523,24.2,0.1,0.075,0,0,0,0,1,1,77
30,75,20,22.8,2.4,4.4,0.539,0.4,1,0.385,2,3.4,0.587,0.6,0.9,0.723,0.9,2.5,3.4,2.4,0.7,0.4,1.1,1.9,5.8,0.235,15,1.1,1.9,12,2.3,0.196,-0.1,4.7,2.2,11.9,1.6,18.9,8.6,0.603,12,1.6,0.124,0,1,0,0,0,0.266666667,64
31,22,1,10.3,0.4,1.2,0.296,0,0,0,0.4,1.2,0.308,0,0,0,0.5,1.9,2.3,0.6,0.2,0.7,0.4,0.9,0.7,0.037,8.5,5.7,3,21.4,0.2,0.037,-7.1,4.9,-0.3,6.6,1.2,22.6,12.9,0.292,7.1,-0.1,-0.017,1,0,0,0,0,0.045454545,54
32,7,0,11.7,1.4,3,0.476,0.7,1.7,0.417,0.7,1.3,0.556,0.9,1,0.857,0,0.1,0.1,1.1,0.1,0,0.7,1.1,4.4,0.571,15.6,0,-4.5,1.5,0.1,0.333,-0.1,0,0.2,11.2,0.7,17.2,0.7,0.644,16.4,-0.1,0.128,0,0,1,0,0,0,68
26,22,0,17.1,2.2,5.2,0.43,1,2.5,0.389,1.3,2.7,0.467,0.7,0.7,1,0.5,1.7,2.2,2.6,1.4,0,1.1,1.9,6.1,0.474,23.8,0.2,-0.2,11.6,0.3,0.14,2,3.3,0.6,16,4.2,17.1,7.3,0.558,17.3,0.4,0.11,0,0,1,0,0,0,73
26,6,0,10.5,0.8,2.3,0.357,0,0.7,0,0.8,1.7,0.5,1.2,1.7,0.7,0,0.8,0.8,0.7,0.3,0,0.2,0.7,2.8,0.286,8.9,0,-1.8,8.7,0,0.714,-3.2,0,0,8.3,1.6,5.2,4.4,0.462,14,0,0.041,0,0,0,0,1,0,69
26,77,77,33.5,5.2,11.8,0.443,1.1,3.6,0.319,4.1,8.2,0.497,3.2,4.2,0.748,0.8,2.3,3.1,7.4,1.6,0.3,2.8,2.8,14.7,0.305,35.7,0.8,-1.2,8,1.6,0.36,2.6,2.6,4.1,17.5,2.5,16.8,5.2,0.54,21.7,2.2,0.106,0,0,1,0,0,1,78
19,60,10,20.7,3.5,5.7,0.608,0,0,0.5,3.5,5.7,0.609,1,2.7,0.371,2.8,4.8,7.6,0.5,1,1.6,1,2.4,7.9,0.006,4.1,6.1,2.6,27.2,2.3,0.465,-0.3,15.4,2.2,21.6,2.5,12.2,21.2,0.578,17.2,1.4,0.172,1,0,0,0,0,0.166666667,72
27,79,50,27.5,4,8.5,0.468,1.3,3.4,0.391,2.6,5,0.52,1.6,2.1,0.796,1,2.1,3.1,2.6,0.9,0.1,1.3,1.6,10.9,0.405,14.9,0.3,-1,8.9,0.9,0.242,2.1,4.1,3.9,14.9,1.8,12,6.4,0.582,17.2,1.7,0.106,0,0,0,1,0,0.632911392,72
30,46,9,17.8,1,2.7,0.382,0.7,2,0.363,0.3,0.7,0.438,0.1,0.3,0.462,0.2,1.2,1.5,2.9,0.4,0,0.9,1.2,2.9,0.74,22.8,0.1,-1.7,7.5,0.4,0.106,-1.7,1.5,0.6,8,1.2,23.7,4.6,0.517,9.2,-0.3,0.056,0,0,1,0,0,0.195652174,68
36,69,69,30.1,7.1,14.1,0.502,0,0.1,0.286,7.1,14,0.504,3.6,4.3,0.817,1.8,8.1,9.9,2.7,0.7,2.7,2.1,1.7,17.8,0.007,15.5,6.4,4.6,29.6,4.9,0.307,-0.5,7.3,3.4,24.4,1.2,11.7,19.1,0.554,27.8,3.2,0.191,1,0,0,0,0,1,87
32,75,3,25.9,3.7,8.3,0.442,1.7,4,0.428,2,4.3,0.455,1.4,1.7,0.82,0.4,3.5,3.9,1.9,0.5,0.5,1.2,1.8,10.5,0.479,11.5,1.3,-0.6,14.9,1.7,0.205,0.5,1.7,2.7,13.6,1,11.7,8,0.577,17.3,0.9,0.109,0,0,0,1,0,0.04,70
24,81,81,38.5,9,17.7,0.51,1.7,4.1,0.416,7.3,13.6,0.539,8.4,9.3,0.905,0.6,7.3,7.9,4.6,1.4,1.3,3.5,1.8,28.1,0.233,21.7,2.6,1.4,20.3,5.3,0.523,6.2,1.8,13.6,28.3,1.9,13.7,11.8,0.647,29.8,7.6,0.291,0,0,0,1,0,1,94
23,19,3,10.4,1.3,3.8,0.329,0.3,1.2,0.273,0.9,2.7,0.353,0.6,0.7,0.786,0.5,1.6,2.2,0.5,0.2,0.1,0.6,1.2,3.4,0.301,7.8,0.4,-2.2,16.9,0.1,0.192,-5.3,5.7,-0.2,6.3,0.8,12.2,11.5,0.411,20.4,-0.3,-0.025,0,0,0,1,0,0.157894737,63
25,38,17,25.9,3.8,8.7,0.439,1.4,3.8,0.371,2.4,4.9,0.492,1.4,1.6,0.898,0.5,2.5,3,1.6,0.8,0.1,0.9,1.1,10.4,0.433,10.3,0.2,-2,11.6,0.3,0.179,1,2.2,1.6,13.9,1.5,8.5,6.7,0.556,17.6,0.2,0.093,0,0,0,0,1,0.447368421,72
27,82,82,37.5,7.3,17.5,0.416,1.1,4,0.287,6.1,13.5,0.454,3.5,4.6,0.773,0.5,3.3,3.9,6,2.1,0.4,3.1,2,19.2,0.228,27.1,0.9,0,9.8,3.3,0.26,0.8,1.5,1.2,16.2,2.8,13.7,5.5,0.493,26.3,2.2,0.071,0,0,0,0,1,1,85
24,41,0,9.9,1,2.7,0.375,0.3,1.2,0.28,0.7,1.5,0.452,0.5,0.7,0.724,0.2,0.7,0.9,0.6,0.4,0.1,0.5,1.1,2.9,0.446,9.8,0.6,-1.6,8.4,0.2,0.259,-2.5,2.2,0,7.9,2.1,13.2,5.2,0.477,16.1,-0.2,0.021,0,0,0,0,1,0,60
25,37,0,5.8,0.7,1.2,0.614,0,0,0,0.7,1.2,0.628,0.6,0.9,0.636,0.7,0.9,1.6,0.3,0.2,0.4,0.2,0.8,2,0.023,8,4.8,2.1,17.6,0.3,0.75,1.6,14,0.7,19.9,2,12,15.8,0.641,14.1,0.3,0.208,0,1,0,0,0,0,60
32,80,56,24.6,1.6,3.3,0.479,0,0,0,1.6,3.3,0.479,1.4,2.8,0.509,3.3,7.9,11.1,0.5,0.9,0.2,1.4,2.5,4.5,0,3.2,0.5,1.3,38,3.5,0.851,-3.2,15.5,0.8,12.8,2,23.6,26.7,0.506,11,0.1,0.105,0,1,0,0,0,0.7,67
23,65,61,31,5.6,11.8,0.478,0.7,2,0.338,4.9,9.7,0.508,3.2,4.2,0.775,0.9,3.6,4.4,3.5,1.4,0.4,2,2,15.2,0.174,19,1,-0.6,13.5,0.8,0.354,1.9,3.1,3.6,18.1,2.3,12.6,8.2,0.558,22.3,1.7,0.105,0,0,0,0,1,0.938461538,82
23,78,41,14.4,0.9,2.2,0.438,0,0,0,0.9,2.2,0.438,0.6,1,0.531,1.8,2.2,4,0.3,0.3,0.9,0.8,2,2.4,0,2.7,5.2,2.6,16.4,1.5,0.479,-4,14.3,0,9.3,1,23.5,15.4,0.467,10.7,0.2,0.066,1,0,0,0,0,0.525641026,63
23,80,80,28.1,4.8,8.6,0.552,0,0,0,4.8,8.6,0.552,2,3.3,0.613,3.3,5.9,9.2,1,1,1,1.4,2.9,11.5,0,5.1,2.9,1.5,23.2,3.4,0.386,0.8,13.2,4.5,18.5,1.8,12.3,18.3,0.573,17.7,2.4,0.167,0,1,0,0,0,1,80
21,77,8,23.2,3.6,7.4,0.482,0,0.1,0,3.6,7.3,0.487,2.3,3.4,0.688,2.4,4.7,7.1,1,0.9,1.7,1.7,3.2,9.4,0.009,6.8,5.7,2.7,24,2.9,0.458,-1.7,11.9,1.5,17.5,2,15.9,17.9,0.533,20.6,1.4,0.117,0,1,0,0,0,0.103896104,78
28,68,68,34,5.5,13,0.427,1.4,3.8,0.36,4.2,9.2,0.455,1.5,1.9,0.789,0.8,2.1,2.9,5.5,1.4,0.2,2.3,1.9,13.9,0.293,27,0.5,-0.9,7.5,1.7,0.145,1.1,2.5,2.5,15.2,2.2,14.2,4.9,0.505,22.1,1.3,0.087,0,0,1,0,0,1,79
24,51,22,20.3,2,4.4,0.457,0,0.3,0.143,2,4.1,0.478,0.7,1,0.642,1.2,2.9,4.1,1.2,0.6,0.2,0.8,1.2,4.7,0.063,8.9,0.6,0.7,17.4,0.8,0.238,-2.6,6.7,0.3,10.3,1.6,14.6,11.9,0.487,12.9,0,0.052,0,0,0,1,0,0.431372549,74
38,24,0,14.4,1.3,4,0.333,0.8,2.4,0.351,0.5,1.6,0.308,0.6,0.6,0.933,0.1,0.8,0.9,0.7,0.6,0,0.5,1.3,4.1,0.594,6.6,0.2,-1.7,6.2,0.3,0.156,-1.8,0.7,0,7,2.1,10.5,3.6,0.478,15.1,-0.1,0.046,0,0,0,0,1,0,69
20,38,4,11.3,2,4,0.493,0.6,1.4,0.407,1.4,2.6,0.541,0.8,1,0.769,0.2,0.8,0.9,1.2,0.5,0,0.8,1.7,5.3,0.355,15.5,0.2,-2,7.4,0.3,0.257,1,1.6,0.7,13.8,2.2,15.9,4.6,0.597,20.4,0.1,0.115,0,0,0,0,1,0.105263158,66
29,82,72,27.4,3.6,9,0.397,2.2,5.3,0.41,1.4,3.7,0.378,1.4,1.8,0.819,0.2,1.3,1.5,2,0.8,0.3,1.1,2.3,10.8,0.588,11.7,0.9,-2.1,5.8,0.9,0.195,1.7,0.9,2.8,11.7,1.5,10.3,3.3,0.55,18.1,0.9,0.08,0,0,0,0,1,0.87804878,72
23,69,0,14,2.5,5.9,0.421,0.9,2.3,0.417,1.6,3.7,0.423,1.2,1.4,0.859,0.3,0.8,1,1.3,0.4,0,1,0.9,7.2,0.381,15.9,0.2,-4.3,6.4,-0.1,0.242,0.7,2.2,1.1,14.6,1.6,13.1,4.2,0.546,23.9,-0.4,0.052,0,0,0,0,1,0,66
25,51,1,9.4,1.1,2.8,0.408,0,0,0,1.1,2.8,0.408,0.4,0.5,0.667,0.8,1.5,2.3,0.3,0.3,0.2,0.4,1.3,2.6,0,4.3,1.7,-0.9,19.5,0.4,0.19,-5.3,9.6,-0.2,9.3,1.4,11,14.5,0.435,16.6,-0.5,0.022,0,1,0,0,0,0.019607843,63
24,71,71,32.5,5.1,12.3,0.418,1.9,5.1,0.373,3.2,7.2,0.45,4,4.9,0.822,0.9,4.3,5.2,2.5,0.9,0.5,1.6,1.8,16.2,0.416,11.2,1.2,-0.4,14.4,2,0.4,2.7,3.2,5.2,16.7,1.4,9.8,8.9,0.561,21.3,2.5,0.151,0,0,0,1,0,1,76
31,18,5,17.7,2.3,5.3,0.432,1.5,3.9,0.386,0.8,1.4,0.56,0.3,0.4,0.857,0.1,1.2,1.3,1.1,0.8,0.4,0.7,1.2,6.4,0.737,9.5,1.7,-0.3,7.7,0.3,0.074,0.9,0.4,0.4,12.2,2.2,10.9,4.1,0.586,15.1,0.2,0.101,0,0,0,1,0,0.277777778,68
36,68,68,29.7,6.2,12.5,0.496,0,0.2,0.125,6.2,12.3,0.504,2.3,3,0.786,1.1,6.7,7.8,2.3,1.1,0.9,1.6,2.3,14.8,0.019,14.4,2.4,2.3,25.8,3.8,0.236,-1.2,4.5,1.8,19.2,2,10.5,15.5,0.535,24.5,1.5,0.133,1,0,0,0,0,1,82
24,19,0,7.8,0.8,2.6,0.327,0.2,0.8,0.2,0.7,1.8,0.382,0.3,0.5,0.5,0.3,0.5,0.8,1.6,0.5,0,0.8,0.3,2.1,0.306,31.3,0,-1.5,7.8,0.1,0.204,-4.7,3.7,-0.3,9,3.4,23.1,5.7,0.375,20.7,-0.2,-0.073,0,0,1,0,0,0,67
28,80,80,35,5.4,10.9,0.494,0,0.2,0.071,5.4,10.7,0.501,3.4,4,0.848,2.3,5.5,7.8,4,1,1.7,2,3.2,14.1,0.016,19.1,4.1,4.4,18.9,5.4,0.364,1.7,7.6,6.1,19.5,1.6,13.5,13.1,0.559,19.2,5.7,0.197,1,0,0,0,0,1,82
32,49,42,33.8,5.5,11.8,0.466,0.2,0.6,0.286,5.3,11.2,0.475,2.6,3.6,0.702,2.3,6.3,8.6,4.1,0.5,1.2,2.1,1.9,13.7,0.048,19.9,2.7,1.9,20.1,1.7,0.307,-0.4,7.6,2,16.7,0.7,13.7,14,0.512,20.5,1.5,0.107,0,1,0,0,0,0.857142857,80
26,33,32,34.7,7.3,17.1,0.425,1.3,4,0.336,5.9,13.2,0.452,3.6,4.2,0.856,1.3,5.1,6.4,2.8,1.7,0.7,2.8,2.9,19.5,0.232,15.3,1.5,0.4,17.8,1.4,0.246,0.4,4.4,0.3,17.6,2.6,13.1,11,0.513,29.1,0.8,0.068,0,0,0,1,0,0.96969697,86
25,82,82,31,3.7,9.1,0.41,0.8,2.7,0.315,2.9,6.4,0.45,2,2.5,0.795,0.9,3,3.9,1.6,1.3,0.4,1.6,2.4,10.3,0.294,8.2,0.9,-0.1,11.7,1.5,0.276,-1.4,3.3,0.5,10.5,2.2,13.7,7.3,0.505,16.9,0.3,0.036,0,0,0,1,0,1,71
22,79,79,37.6,6.2,14.9,0.419,2.2,5.9,0.362,4.1,8.9,0.457,2.8,3.5,0.807,1.1,6.5,7.6,4.1,1.8,0.6,2.9,2.9,17.4,0.399,19.6,1.3,2.9,19,6.3,0.233,1.8,3.4,2.7,16.8,2.6,15.2,11.3,0.531,23.5,5,0.145,0,0,0,1,0,1,87
26,46,3,20,1.8,5.4,0.34,1.2,3.5,0.344,0.6,1.8,0.333,0.6,0.8,0.703,0.1,1.2,1.3,1.8,0.7,0.1,0.7,1.9,5.4,0.66,13.4,0.4,-2.3,7.3,0.2,0.15,-1.1,0.6,0.3,7.7,1.7,10.5,3.8,0.475,14.3,-0.3,0.026,0,0,1,0,0,0.065217391,65
27,65,5,22.4,3.3,6.8,0.485,0,0.1,0,3.3,6.7,0.49,1.4,2,0.679,1.9,3.4,5.3,0.9,0.4,1.4,1.2,2.6,8,0.009,7.1,4.7,2.1,17.5,2.3,0.297,-2.6,9.7,1,14.4,1,13.2,13.6,0.518,18.1,0.5,0.109,0,1,0,0,0,0.076923077,75
35,60,0,23.2,3.8,9,0.425,1.4,3.9,0.353,2.4,5.1,0.48,2.7,3.4,0.796,0.5,2.9,3.4,4.6,1.3,0.2,2.2,1.9,11.8,0.436,30.6,0.7,1,13.4,2.4,0.382,2.8,2.6,2.1,19,2.9,17.3,8.3,0.56,25.2,2,0.155,0,0,0,0,1,0,86
31,16,0,9.4,1.3,3.8,0.328,0.1,0.3,0.2,1.2,3.5,0.339,0.7,1,0.688,0.8,1.1,1.9,0.4,0.3,0.4,0.6,1.3,3.3,0.082,6.1,2.9,-0.7,13.3,0.2,0.262,-6.5,8.9,-0.3,7.7,1.7,11.7,11,0.382,22.2,-0.2,-0.034,1,0,0,0,0,0,69
29,75,0,20.8,4.1,10.1,0.408,1.5,3.9,0.387,2.6,6.2,0.421,1.4,1.7,0.843,0.2,1.5,1.7,1.9,0.5,0.2,1.8,1.8,11.2,0.384,17.6,0.8,-4.7,8.5,-0.2,0.167,-0.4,1.3,-0.4,12.7,1.2,14.3,4.8,0.515,27.8,-1.2,-0.018,0,0,0,0,1,0,76
24,42,40,30.1,5.6,13.9,0.402,1.3,4.1,0.324,4.3,9.8,0.436,4.5,5.3,0.842,0.2,1.6,1.8,3.3,1.1,0.2,2.8,1.8,17,0.296,19.3,0.5,-3.3,6.4,0.3,0.38,0.8,0.9,0.8,15.4,1.9,14.6,3.6,0.523,29.4,-0.2,0.042,0,0,0,0,1,0.952380952,83
28,61,61,30.8,4.8,9.3,0.521,0,0,0,4.8,9.2,0.524,1.5,2.3,0.652,2.1,6.4,8.5,1.2,0.7,1.6,1.6,2.1,11.1,0.005,6.5,3.9,1.8,24,2.1,0.244,-2.4,7.6,1.3,15.4,1.1,13.6,15.6,0.543,17.2,0.7,0.086,1,0,0,0,0,1,80
29,5,0,14.8,2,7,0.286,0.4,2,0.2,1.6,5,0.32,1,1.6,0.625,0.6,1.2,1.8,0.6,0.4,0.2,0.8,1.2,5.4,0.286,6.9,1,-2.4,8.9,0.1,0.229,-7.2,4.6,-0.2,4,1.4,9.4,6.8,0.35,26.2,-0.1,-0.075,0,0,0,1,0,0,80
28,42,16,12.2,1.1,2.1,0.533,0,0,0,1.1,2.1,0.533,0.5,1,0.523,1.1,2,3.2,0.8,0.2,0.1,0.9,2,2.8,0,9.9,0.8,0.1,20,0.4,0.489,-3,10.9,0.2,9,0.7,24.8,15.4,0.544,13.1,-0.1,0.05,1,0,0,0,0,0.380952381,56
25,80,80,27.5,3.7,8.3,0.448,2.2,5.2,0.429,1.5,3.1,0.48,0.8,1,0.848,0.5,2.6,3.1,1.8,1.2,0.7,1.2,1.6,10.5,0.623,9.5,1.8,1.3,10.3,3.2,0.119,2,2,2.6,14.1,2.1,11.9,6.4,0.6,16.6,2.9,0.128,0,0,0,0,1,1,73
22,79,1,13.4,1.1,3.3,0.327,0.2,0.8,0.209,0.9,2.4,0.368,0.6,0.7,0.818,0.7,2.6,3.3,0.7,0.5,0.3,0.6,2,2.9,0.261,7,1.8,1.7,20.3,1.6,0.214,-4.8,6.2,-0.9,7.1,2,15.4,13.5,0.404,14,-0.3,0.028,0,0,0,1,0,0.012658228,62
27,60,7,18,2.6,7.1,0.366,1,3.1,0.314,1.6,3.9,0.407,0.9,1.1,0.8,0.5,1.8,2.4,0.8,0.3,0.4,0.9,1.1,7,0.443,7.9,1.6,-0.9,11.1,1.5,0.153,-2.6,3.3,-0.3,9.9,0.9,10.5,7.3,0.465,21.3,-0.4,0.056,0,0,0,1,0,0.116666667,69
26,81,17,27.8,4.6,10,0.467,0.9,2.2,0.385,3.8,7.7,0.49,2.6,3.3,0.808,0.7,3.2,3.9,1.6,0.7,0.8,1.6,2.2,12.8,0.226,9.6,2.4,0.1,13.4,2.8,0.329,-0.9,3,1.9,15,1.3,12.5,8.3,0.561,22.2,0.7,0.099,0,1,0,0,0,0.209876543,79
31,72,60,16.5,2.5,5.4,0.461,1,2.3,0.428,1.5,3.1,0.486,0.3,0.4,0.719,0.2,1.1,1.3,0.8,0.4,0.2,0.4,1.3,6.3,0.43,7.1,0.8,-1.8,7.9,0.9,0.083,0.3,1.7,1.7,11.8,1.3,7.2,4.9,0.562,16.6,0.2,0.103,0,0,0,0,1,0.833333333,69
23,80,80,32.5,7.2,13.4,0.538,0.1,0.4,0.179,7.2,13.1,0.548,3.5,5.3,0.66,2.3,6,8.3,3.7,1.2,0.6,2.3,2.9,18,0.026,19.9,1.6,1.9,21.5,3.9,0.397,2.9,8.7,6.8,22.4,2,12.8,15.2,0.572,25.4,4.5,0.196,0,1,0,0,0,1,84
27,17,0,13.8,1.6,3.6,0.459,0,0,0,1.6,3.6,0.459,0.8,1.5,0.52,1.9,3.2,5.1,0.5,0.3,1.2,1.6,2.6,4.1,0,5.2,6.7,2.3,26.7,0.4,0.41,-6.4,15.6,-0.4,11.2,1.1,27.3,21,0.479,18.7,-0.1,0,1,0,0,0,0,0,59
22,40,1,9.9,2.1,5,0.418,0.7,1.8,0.37,1.4,3.2,0.445,0.3,0.7,0.5,0.8,1.6,2.4,0.6,0.4,0.2,0.5,0.6,5.2,0.363,9.2,1.6,-1.6,17.4,0.5,0.129,0.6,9.2,0.4,16.9,1.9,8.2,13.4,0.49,25.3,0.1,0.1,0,0,0,1,0,0.025,70
34,50,45,21.8,4.1,9.5,0.429,0.3,1,0.308,3.8,8.5,0.444,1.3,1.5,0.857,0.3,1.3,1.7,2.4,0.5,0.1,1.7,1.9,9.8,0.109,19.9,0.3,-2.4,7.2,0.9,0.162,-3.1,1.7,-0.6,10.6,1.2,14.2,4.4,0.481,25,-1,0.016,0,0,0,0,1,0.9,74
27,81,8,16.9,2.2,5,0.432,0,0,0,2.2,5,0.436,2.7,3.7,0.72,2,2.6,4.6,0.4,0.4,0.2,1,1.9,7,0.007,4.4,1,-0.8,17,2.2,0.737,-2,13.4,2.1,15.3,1.1,12.6,15.2,0.527,20.6,-0.3,0.154,0,1,0,0,0,0.098765432,72
23,78,78,38.3,7.5,17.1,0.438,2.3,6.2,0.368,5.2,10.9,0.477,8.6,10.2,0.851,0.8,4.1,4.9,5.8,1.8,0.5,3.8,2.3,25.9,0.364,25.7,1,0.1,11.9,3,0.592,5.4,2.4,9.8,23,2.4,14.9,7.2,0.6,29,5.7,0.206,0,0,0,0,1,1,88
19,76,59,26,3.4,7.4,0.461,0.4,1.5,0.274,3,5.9,0.51,1,1.7,0.57,1.6,2.8,4.4,0.7,1.2,0.8,0.9,1.9,8.2,0.207,3.9,2.4,0.7,12.2,1.7,0.227,-1.8,7,0.7,12.5,2.3,10,9.6,0.504,15.9,0.5,0.059,0,0,0,1,0,0.776315789,71
23,6,0,5.2,0.7,1.5,0.444,0.2,0.8,0.2,0.5,0.7,0.75,0.2,0.3,0.5,0.5,0.7,1.2,0,0.2,0.2,0.5,0.7,1.7,0.556,0,2.6,-4.5,15,0,0.222,-5.1,12.6,0,8.5,1.7,23.3,13.9,0.506,19.9,-0.1,0.002,1,0,0,0,0,0,57
32,10,0,11.9,2,5.7,0.351,0.8,3,0.267,1.2,2.7,0.444,0.3,0.4,0.75,0.6,2.1,2.7,1,0.4,0.1,0.7,1.8,5.1,0.526,13.7,0.6,-2.1,19.9,0.1,0.07,-1.7,5.7,-0.1,10.3,1.8,10.6,12.8,0.434,25.1,-0.1,-0.012,1,0,0,0,0,0,72
29,58,34,24.5,3.3,7.6,0.438,1.3,4,0.335,2,3.7,0.549,1.9,2.7,0.727,0.1,1.9,2,3.4,1.1,0.2,1.5,1.8,9.9,0.519,21.7,0.7,-0.9,8.7,1.5,0.348,0.9,0.5,1.8,14.6,2.3,14.7,4.7,0.565,19.5,0.7,0.111,0,0,0,0,1,0.586206897,76
20,27,20,36.1,6.7,14.7,0.453,1,3.2,0.31,5.7,11.5,0.494,3,4.1,0.721,2.1,6.4,8.5,2.1,0.9,1.4,1.8,3.3,17.3,0.219,9.6,2.9,0.3,20.2,0.9,0.28,0,6.5,1,17,1.3,9.7,13.3,0.524,23.1,0.6,0.092,0,1,0,0,0,0.740740741,75
