,first_name,last_name,age,year,team,position,games_played,games_started,minutes_played,minutes_per_game,field_goals_made,field_goals_attempted,field_goal_percentage,three_point_field_goals_made,three_point_field_goals_attempted,three_point_field_goal_percentage,two_point_field_goals_made,two_point_field_goals_attempted,two_point_field_goal_percentage,free_throws_made,free_throws_attempted,free_throw_percentage,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,asisst_to_turnover_ratio,personal_fouls,points,points_per_game,rating
2108,Kosta,Koufos,21,2010,DEN,C,50,2,434,8.68,68,150,0.453333333,0,2,0.0,68,148,0.459459459,24,43,0.558139535,57,73,7,10,25,31,0.225806452,59,160,3.2,66
2109,Zaza,Pachulia,26,2010,ATL,C,79,7,1244,15.74683544,107,232,0.461206897,0,0,0.0,107,232,0.461206897,135,179,0.754189944,119,214,58,34,22,69,0.84057971,184,349,4.417721519,66
2110,Shelden,Williams,27,2010,NYK,PF,59,38,911,15.44067797,103,220,0.468181818,0,0,0.0,103,220,0.468181818,58,75,0.773333333,93,180,32,23,26,43,0.744186047,126,264,4.474576271,66
2111,Larry,Sanders,22,2010,MIL,C,60,12,872,14.53333333,116,268,0.432835821,0,0,0.0,116,268,0.432835821,28,50,0.56,59,119,16,22,72,38,0.421052632,117,260,4.333333333,66
2112,Jermaine,ONeal,32,2010,BOS,C,24,10,431,17.95833333,50,109,0.458715596,0,1,0.0,50,108,0.462962963,29,43,0.674418605,25,63,12,2,30,27,0.444444444,65,129,5.375,66
2113,Byron,Mullens,21,2010,OKC,PF,13,0,85,6.538461538,9,28,0.321428571,0,0,0.0,9,28,0.321428571,7,14,0.5,6,18,0,2,3,8,0.0,11,25,1.923076923,65
2114,Nazr,Mohammed,33,2010,OKC,C,75,37,1280,17.06666667,234,448,0.522321429,0,1,0.0,234,447,0.523489933,67,112,0.598214286,140,228,23,30,56,70,0.328571429,184,535,7.133333333,64
2115,Aaron,Gray,26,2010,NOH,C,41,6,531,12.95121951,56,99,0.565656566,0,0,0.0,56,99,0.565656566,17,34,0.5,59,112,16,11,12,32,0.5,96,129,3.146341463,63
2116,Andris,Biedrins,24,2010,GSW,C,59,55,1397,23.6779661,142,266,0.533834586,0,0,0.0,142,266,0.533834586,10,31,0.322580645,145,281,60,52,52,57,1.052631579,198,294,4.983050847,63
2117,Kurt,Thomas,38,2010,CHI,PF,52,37,1178,22.65384615,95,186,0.510752688,1,1,1.0,94,185,0.508108108,20,32,0.625,75,226,60,32,42,42,1.428571429,164,211,4.057692308,62
2118,Johan,Petro,25,2010,NJN,C,77,1,893,11.5974026,129,290,0.444827586,0,4,0.0,129,286,0.451048951,15,28,0.535714286,62,150,44,34,34,46,0.956521739,178,273,3.545454545,62
2119,Joel,Anthony,28,2010,MIA,C,75,11,1463,19.50666667,53,99,0.535353535,0,0,0.0,53,99,0.535353535,47,73,0.643835616,104,162,24,10,93,36,0.666666667,194,153,2.04,60
2120,Cole,Aldrich,22,2010,OKC,C,18,0,142,7.888888889,8,15,0.533333333,0,0,0.0,8,15,0.533333333,2,4,0.5,13,22,4,5,7,8,0.5,30,18,1.0,60
2121,Mehmet,Okur,31,2010,UTA,C,13,0,168,12.92307692,22,62,0.35483871,5,16,0.3125,17,46,0.369565217,15,20,0.75,9,21,19,4,4,7,2.714285714,18,64,4.923076923,60
2122,Ryan,Hollins,26,2010,CLE,C,70,16,1182,16.88571429,131,219,0.598173516,0,0,0.0,131,219,0.598173516,111,163,0.680981595,70,116,26,22,42,67,0.388059701,199,373,5.328571429,59
2123,Tony,Battie,34,2010,PHI,C,38,0,377,9.921052632,45,96,0.46875,2,3,0.666666667,43,93,0.462365591,8,14,0.571428571,17,82,12,5,15,12,1.0,59,100,2.631578947,58
2124,Erick,Dampier,35,2010,MIA,C,51,22,815,15.98039216,52,89,0.584269663,0,1,0.0,52,88,0.590909091,24,44,0.545454545,53,124,22,14,47,32,0.6875,82,128,2.509803922,58
2125,Jamaal,Magloire,32,2010,MIA,C,18,0,158,8.777777778,13,22,0.590909091,0,0,0.0,13,22,0.590909091,9,18,0.5,17,44,3,4,2,5,0.6,26,35,1.944444444,57
2126,Jason,Collins,32,2010,ATL,C,49,28,593,12.10204082,34,71,0.478873239,1,1,1.0,33,70,0.471428571,27,41,0.658536585,30,72,22,9,9,26,0.846153846,97,96,1.959183673,55
2127,Juwan,Howard,37,2010,MIA,PF,57,0,592,10.38596491,55,125,0.44,0,0,0.0,55,125,0.44,29,35,0.828571429,36,86,23,10,4,25,0.92,61,139,2.438596491,53
2128,Dexter,Pittman,22,2010,MIA,C,2,0,11,5.5,1,3,0.333333333,0,0,0.0,1,3,0.333333333,0,0,0.0,1,2,0,0,0,2,0.0,2,2,1.0,52
2129,Ronny,Turiaf,28,2010,NYK,C,64,21,1141,17.828125,103,163,0.63190184,0,0,0.0,103,163,0.63190184,61,98,0.62244898,64,143,92,35,73,41,2.243902439,160,267,4.171875,68
2130,Derrick,Caracter,22,2010,LAL,C,41,0,215,5.243902439,32,66,0.484848485,0,0,0.0,32,66,0.484848485,17,23,0.739130435,19,24,7,4,10,19,0.368421053,47,81,1.975609756,64
2131,Marcus,Cousin,24,2010,UTA,C,4,0,18,4.5,2,3,0.666666667,0,0,0.0,2,3,0.666666667,0,0,0.0,0,3,0,0,1,1,0.0,1,4,1.0,62
2132,Chris,Johnson,25,2010,BOS,C,14,1,138,9.857142857,9,21,0.428571429,0,0,0.0,9,21,0.428571429,15,20,0.75,12,20,3,3,9,10,0.3,21,33,2.357142857,58
2133,Aaron,Brooks,26,2010,PHO,PG,59,12,1284,21.76271186,220,587,0.374787053,70,236,0.296610169,150,351,0.427350427,124,140,0.885714286,20,58,233,34,3,99,2.353535354,115,634,10.74576271,75
2134,Andrei,Kirilenko,29,2010,UTA,SF,64,62,1999,31.234375,253,542,0.466789668,36,98,0.367346939,217,444,0.488738739,208,270,0.77037037,100,227,192,81,74,117,1.641025641,113,750,11.71875,74
2135,J.J.,Hickson,22,2010,CLE,C,80,66,2256,28.2,429,936,0.458333333,0,5,0.0,429,931,0.460794844,247,367,0.673024523,217,478,91,48,54,173,0.526011561,215,1105,13.8125,74
2136,Trevor,Ariza,25,2010,NOH,SF,75,75,2600,34.66666667,303,762,0.397637795,82,271,0.302583026,221,491,0.450101833,138,197,0.700507614,61,347,162,120,31,118,1.372881356,180,826,11.01333333,72
2137,John,Salmons,31,2010,MIL,SG,73,70,2554,34.98630137,373,898,0.415367483,83,219,0.378995434,290,679,0.427098675,195,240,0.8125,27,239,252,72,28,137,1.839416058,157,1024,14.02739726,72
2138,Patrick,Patterson,21,2010,HOU,PF,52,6,868,16.69230769,149,267,0.558052434,0,2,0.0,149,265,0.562264151,30,42,0.714285714,86,114,41,17,37,31,1.322580645,77,328,6.307692308,72
2139,Jason,Maxiell,27,2010,DET,PF,57,14,930,16.31578947,93,189,0.492063492,0,0,0.0,93,189,0.492063492,51,99,0.515151515,66,107,17,24,21,44,0.386363636,92,237,4.157894737,70
2140,Martell,Webster,24,2010,MIN,SF,46,1,1094,23.7826087,152,340,0.447058824,55,132,0.416666667,97,208,0.466346154,94,122,0.770491803,36,111,53,28,9,58,0.913793103,101,453,9.847826087,70
2141,Maurice,Evans,32,2010,WAS,SF,73,24,1549,21.21917808,177,424,0.41745283,55,167,0.329341317,122,257,0.474708171,52,58,0.896551724,52,104,45,34,14,33,1.363636364,129,461,6.315068493,70
2142,Joey,Graham,28,2010,CLE,SF,39,8,586,15.02564103,82,179,0.458100559,9,30,0.3,73,149,0.489932886,29,36,0.805555556,8,76,18,6,7,28,0.642857143,73,202,5.179487179,70
